name,slot,cooltime,passive,aoe,icon_filename,used_on,level_progress_description,aoe_1,single_target_1,self_effect_1,chance_1,on_crit_1,on_death_1,random_1,quantity_1,all_1,self_hp_1,target_hp_1,damage_1,note_1,aoe_2,single_target_2,self_effect_2,chance_2,on_crit_2,on_death_2,random_2,quantity_2,all_2,self_hp_2,target_hp_2,damage_2,note_2,aoe_3,single_target_3,self_effect_3,chance_3,on_crit_3,on_death_3,random_3,quantity_3,all_3,self_hp_3,target_hp_3,damage_3,note_3,aoe_4,single_target_4,self_effect_4,chance_4,on_crit_4,on_death_4,random_4,quantity_4,all_4,self_hp_4,target_hp_4,damage_4,note_4,aoe_5,single_target_5,self_effect_5,chance_5,on_crit_5,on_death_5,random_5,quantity_5,all_5,self_hp_5,target_hp_5,damage_5,note_5,id_1,url_1,name_1,is_buff_1,type_1,id_2,url_2,name_2,is_buff_2,type_2,id_3,url_3,name_3,is_buff_3,type_3,id_4,url_4,name_4,is_buff_4,type_4,id_5,url_5,name_5,is_buff_5,type_5
Disarming Crystal,1,0.0,False,False,skill_icon_0018_8_8.png,[1781],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ignore Defense Crystal,1,0.0,False,False,skill_icon_0019_9_6.png,[1782],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Disarming Crystal,1,0.0,False,False,skill_icon_0025_2_5.png,[1783],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Shock Crystal,1,0.0,False,False,skill_icon_0018_1_9.png,[1784],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ambush Crystal,1,0.0,False,False,skill_icon_0019_2_7.png,[1785],[],False,False,True,-1.0,False,False,False,100.0,False,False,False,False,If target is stunned,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,84.0,https://swarfarm.com/api/v2/skill-effects/84/,Increase Damage,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Deceleration Crystal,1,0.0,False,False,skill_icon_0025_2_9.png,[1786],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Shock Crystal,1,0.0,False,False,skill_icon_0018_4_8.png,[1787],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Weakening Crystal,1,0.0,False,False,skill_icon_0018_5_8.png,[1788],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Assault Crystal,1,0.0,False,False,skill_icon_0018_8_9.png,[1789],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Assault Crystal,1,0.0,False,False,skill_icon_0018_7_8.png,[1790],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bleeding Crystal,1,0.0,False,False,skill_icon_0018_8_8.png,[1791],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ignore Defense Crystal,1,0.0,False,False,skill_icon_0025_2_6.png,[1792],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bleeding Crystal,1,0.0,False,False,skill_icon_0019_0_7.png,[1793],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Deceleration Crystal,1,0.0,False,False,skill_icon_0025_2_7.png,[1794],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Healing Crystal,1,0.0,False,False,skill_icon_0018_6_8.png,[1795],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Weak Point Crystal,1,0.0,False,False,skill_icon_0019_4_0.png,[1796],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Burning Soul,1,0.0,False,False,skill_icon_0025_5_5.png,[1797],"['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +15%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Burning Soul,1,0.0,False,False,skill_icon_0025_5_6.png,[1798],"['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +15%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Burning Soul,1,0.0,False,False,skill_icon_0025_5_7.png,[1799],"['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +15%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Burning Soul,1,0.0,False,False,skill_icon_0025_5_8.png,"[1800, 1805]","['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +15%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Burning Soul,1,0.0,False,False,skill_icon_0025_5_9.png,"[1806, 1801]","['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +15%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Past Life Spell,2,5.0,False,False,skill_icon_0025_6_0.png,"[1797, 1802]","['Cooltime Turn -1', 'Cooltime Turn -1']",False,True,False,-1.0,False,False,False,1.0,False,False,False,False,If used on alive ally,False,True,False,-1.0,False,False,False,2.0,False,False,False,False,If used on alive enemy,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,43.0,https://swarfarm.com/api/v2/skill-effects/43/,Reduce Cooltime,True,Neutral,15.0,https://swarfarm.com/api/v2/skill-effects/15/,Protect Soul,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Karma,2,4.0,False,False,skill_icon_0025_6_1.png,"[1798, 1803]","['Damage +10%', 'Damage +15%', 'Cooltime Turn -1']",False,True,False,-1.0,False,False,False,1.0,False,False,False,False,,False,True,False,100.0,False,False,False,2.0,False,False,False,False,,False,False,True,100.0,False,False,False,100.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,82.0,https://swarfarm.com/api/v2/skill-effects/82/,Suppress,False,Debuff,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Karma,2,4.0,False,False,skill_icon_0025_6_2.png,"[1804, 1799]","['Damage +10%', 'Damage +15%', 'Cooltime Turn -1']",False,True,False,-1.0,False,False,False,1.0,False,False,False,False,,False,False,True,100.0,False,False,False,100.0,False,False,False,False,,False,False,False,100.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,82.0,https://swarfarm.com/api/v2/skill-effects/82/,Suppress,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Past Life Spell,2,5.0,False,False,skill_icon_0025_6_3.png,"[1800, 1805]","['Cooltime Turn -1', 'Cooltime Turn -1']",False,True,False,-1.0,False,False,False,1.0,False,False,False,False,If used on alive ally,False,True,False,-1.0,False,False,False,2.0,False,False,False,False,If used on alive enemy,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,43.0,https://swarfarm.com/api/v2/skill-effects/43/,Reduce Cooltime,True,Neutral,15.0,https://swarfarm.com/api/v2/skill-effects/15/,Protect Soul,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Karma,2,4.0,False,False,skill_icon_0025_6_4.png,"[1806, 1801]","['Damage +10%', 'Damage +15%', 'Cooltime Turn -1']",False,True,False,-1.0,False,False,False,1.0,False,False,False,False,,False,False,True,100.0,False,False,False,100.0,False,False,False,False,,False,True,False,100.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,82.0,https://swarfarm.com/api/v2/skill-effects/82/,Suppress,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
All Things in Nature,3,7.0,False,True,skill_icon_0025_6_5.png,"[1797, 1802]",['Cooltime Turn -1'],True,False,True,100.0,False,False,False,2.0,False,False,False,False,Only on allies and yourself,True,False,False,100.0,False,False,False,1.0,False,False,False,False,Only on enemies,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,88.0,https://swarfarm.com/api/v2/skill-effects/88/,Transfer Buff,True,Neutral,50.0,https://swarfarm.com/api/v2/skill-effects/50/,Transfer Debuff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Yin-Yang Bounded Circle,3,6.0,False,True,skill_icon_0025_6_6.png,"[1798, 1803]","['Damage +20%', 'Cooltime Turn -1']",True,False,False,100.0,False,False,False,-1.0,False,False,False,False,,True,False,False,-1.0,False,False,False,15.0,False,False,False,False,For each turn of the harmful effects on the target,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,50.0,https://swarfarm.com/api/v2/skill-effects/50/,Transfer Debuff,False,Neutral,75.0,https://swarfarm.com/api/v2/skill-effects/75/,Absorb ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Comeuppance (Passive),3,0.0,True,False,skill_icon_0025_6_7.png,"[1804, 1799]",[],False,False,True,-1.0,False,False,False,-1.0,False,False,False,False,If the suppress effect granted on the enemy gets activated,False,False,True,-1.0,False,False,False,35.0,False,False,False,False,If enemy uses a skill with cooltime,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,43.0,https://swarfarm.com/api/v2/skill-effects/43/,Reduce Cooltime,True,Neutral,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Yin-Yang Five Elements (Passive),3,0.0,True,False,skill_icon_0025_6_8.png,"[1800, 1805]",[],False,True,False,-1.0,False,False,False,10.0,False,False,False,False,Per debuff,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Curse of Death,3,5.0,False,False,skill_icon_0025_6_9.png,"[1806, 1801]",['Cooltime Turn -1'],False,True,False,100.0,False,False,False,1.0,False,False,False,False,Cannot be removed,False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,83.0,https://swarfarm.com/api/v2/skill-effects/83/,Death Curse,False,Debuff,48.0,https://swarfarm.com/api/v2/skill-effects/48/,Anti-Revive,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ghost Slash,1,0.0,False,False,skill_icon_0025_4_0.png,"[1807, 1812]","['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +15%', 'Effect Rate +15%']",False,True,False,20.0,False,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,30.0,False,False,False,True,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,45.0,https://swarfarm.com/api/v2/skill-effects/45/,Self-Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ghost Slash,1,0.0,False,False,skill_icon_0025_4_1.png,"[1813, 1808]","['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +15%', 'Effect Rate +15%']",False,True,False,20.0,False,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,30.0,False,False,False,True,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,45.0,https://swarfarm.com/api/v2/skill-effects/45/,Self-Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ghost Slash,1,0.0,False,False,skill_icon_0025_4_2.png,"[1814, 1809]","['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +15%', 'Effect Rate +15%']",False,True,False,20.0,False,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,30.0,False,False,False,True,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,45.0,https://swarfarm.com/api/v2/skill-effects/45/,Self-Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ghost Slash,1,0.0,False,False,skill_icon_0025_4_3.png,"[1815, 1810]","['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +15%', 'Effect Rate +15%']",False,True,False,20.0,False,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,30.0,False,False,False,True,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,45.0,https://swarfarm.com/api/v2/skill-effects/45/,Self-Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ghost Slash,1,0.0,False,False,skill_icon_0025_4_4.png,"[1816, 1811]","['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +15%', 'Effect Rate +15%']",False,True,False,20.0,False,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,30.0,False,False,False,True,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,45.0,https://swarfarm.com/api/v2/skill-effects/45/,Self-Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
