id,url,com2us_id,family_id,name,awaken_level,element,archetype,skill_ups_to_max,max_lvl_hp,max_lvl_attack,max_lvl_defense,speed,crit_rate,crit_damage,resistance,accuracy
2160,https://swarfarm.com/api/v2/monsters/2160/,27904,27900,Steel Commander,0,Light,Attack,11.0,9555,812,527,97,15,50,15,0
2161,https://swarfarm.com/api/v2/monsters/2161/,27905,27900,Steel Commander,0,Dark,Attack,13.0,8565,736,505,97,15,50,15,0
2162,https://swarfarm.com/api/v2/monsters/2162/,27911,27900,Lionel,1,Water,Attack,11.0,9720,911,582,113,15,50,15,0
2163,https://swarfarm.com/api/v2/monsters/2163/,27912,27900,Patrick,1,Fire,Attack,11.0,9885,889,593,98,15,50,15,25
2164,https://swarfarm.com/api/v2/monsters/2164/,27913,27900,Hector,1,Wind,Attack,13.0,9225,801,560,98,15,50,15,0
2165,https://swarfarm.com/api/v2/monsters/2165/,27914,27900,Ian,1,Light,Attack,11.0,10380,878,571,98,15,50,40,0
2166,https://swarfarm.com/api/v2/monsters/2166/,27915,27900,Evan,1,Dark,Attack,13.0,9390,812,538,98,15,50,15,0
2167,https://swarfarm.com/api/v2/monsters/2167/,28001,28000,Desert Warrior,0,Water,Support,13.0,8895,659,560,102,15,50,15,0
2168,https://swarfarm.com/api/v2/monsters/2168/,28002,28000,Desert Warrior,0,Fire,HP,13.0,10875,681,571,102,15,50,15,0
2169,https://swarfarm.com/api/v2/monsters/2169/,28003,28000,Desert Warrior,0,Wind,HP,11.0,11205,670,560,102,15,50,15,0
2170,https://swarfarm.com/api/v2/monsters/2170/,28004,28000,Desert Warrior,0,Light,HP,13.0,10380,604,516,102,15,50,15,0
2171,https://swarfarm.com/api/v2/monsters/2171/,28005,28000,Desert Warrior,0,Dark,Support,12.0,10215,692,604,102,15,50,15,0
2172,https://swarfarm.com/api/v2/monsters/2172/,28011,28000,Omar,1,Water,Support,13.0,10050,714,593,103,15,50,15,0
2173,https://swarfarm.com/api/v2/monsters/2173/,28012,28000,Ashour,1,Fire,HP,13.0,12180,725,604,103,30,50,15,0
2174,https://swarfarm.com/api/v2/monsters/2174/,28013,28000,Shahat,1,Wind,HP,11.0,12510,714,593,103,15,50,15,25
2175,https://swarfarm.com/api/v2/monsters/2175/,28014,28000,Ahmed,1,Light,HP,13.0,11535,659,549,103,15,50,15,0
2176,https://swarfarm.com/api/v2/monsters/2176/,28015,28000,Salah,1,Dark,Support,12.0,10875,747,670,103,30,50,15,0
2177,https://swarfarm.com/api/v2/monsters/2177/,28101,28100,Gladiatrix,0,Water,Support,11.0,9390,615,571,99,15,50,15,0
2178,https://swarfarm.com/api/v2/monsters/2178/,28102,28100,Gladiatrix,0,Fire,Attack,11.0,9225,801,560,99,15,50,15,0
2179,https://swarfarm.com/api/v2/monsters/2179/,28103,28100,Gladiatrix,0,Wind,Attack,12.0,9060,780,593,99,15,50,15,0
2180,https://swarfarm.com/api/v2/monsters/2180/,28104,28100,Gladiatrix,0,Light,Support,12.0,9060,648,560,99,15,50,15,0
2181,https://swarfarm.com/api/v2/monsters/2181/,28105,28100,Gladiatrix,0,Dark,Attack,11.0,8565,834,571,99,15,50,15,0
2182,https://swarfarm.com/api/v2/monsters/2182/,28111,28100,Kalantatze,1,Water,Support,11.0,10380,670,615,100,15,50,15,0
2183,https://swarfarm.com/api/v2/monsters/2183/,28112,28100,Federica,1,Fire,Attack,11.0,9885,878,604,100,30,50,15,0
2184,https://swarfarm.com/api/v2/monsters/2184/,28113,28100,Eleni,1,Wind,Attack,12.0,9720,867,626,100,15,50,15,25
2185,https://swarfarm.com/api/v2/monsters/2185/,28114,28100,Aurelia,1,Light,Support,12.0,9885,703,615,100,15,50,15,0
2186,https://swarfarm.com/api/v2/monsters/2186/,28115,28100,Kiara,1,Dark,Attack,11.0,9720,889,604,100,30,50,15,0
2187,https://swarfarm.com/api/v2/monsters/2187/,28201,28200,Mercenary Queen,0,Water,Support,12.0,9555,670,670,102,15,50,15,0
2188,https://swarfarm.com/api/v2/monsters/2188/,28202,28200,Mercenary Queen,0,Fire,HP,11.0,10545,615,494,102,15,50,15,0
2189,https://swarfarm.com/api/v2/monsters/2189/,28203,28200,Mercenary Queen,0,Wind,Support,13.0,9225,593,604,102,15,50,15,0
2190,https://swarfarm.com/api/v2/monsters/2190/,28204,28200,Mercenary Queen,0,Light,Attack,11.0,9060,812,560,102,15,50,15,0
2191,https://swarfarm.com/api/v2/monsters/2191/,28205,28200,Mercenary Queen,0,Dark,HP,11.0,11040,681,560,102,15,50,15,0
2192,https://swarfarm.com/api/v2/monsters/2192/,28211,28200,Brita,1,Water,Support,12.0,10050,736,736,103,15,50,15,25
2193,https://swarfarm.com/api/v2/monsters/2193/,28212,28200,Solveig,1,Fire,HP,11.0,11700,670,527,103,15,50,15,0
2194,https://swarfarm.com/api/v2/monsters/2194/,28213,28200,Astrid,1,Wind,Support,13.0,10050,648,659,103,15,50,15,0
2195,https://swarfarm.com/api/v2/monsters/2195/,28214,28200,Berghild,1,Light,Attack,11.0,10050,867,604,118,15,50,15,0
2196,https://swarfarm.com/api/v2/monsters/2196/,28215,28200,Sigrid,1,Dark,HP,11.0,12180,736,593,103,15,50,40,0
2197,https://swarfarm.com/api/v2/monsters/2197/,28301,28300,Indra,0,Water,Defense,10.0,9225,637,725,105,15,50,15,0
2198,https://swarfarm.com/api/v2/monsters/2198/,28302,28300,Indra,0,Fire,Attack,10.0,9390,736,615,105,15,50,15,0
2199,https://swarfarm.com/api/v2/monsters/2199/,28303,28300,Indra,0,Wind,Attack,10.0,9555,780,560,105,15,50,15,0
2200,https://swarfarm.com/api/v2/monsters/2200/,28304,28300,Indra,0,Light,Attack,10.0,9390,801,549,105,15,50,15,0
2201,https://swarfarm.com/api/v2/monsters/2201/,28305,28300,Indra,0,Dark,HP,9.0,10875,670,582,105,15,50,15,0
2202,https://swarfarm.com/api/v2/monsters/2202/,28311,28300,Parjanya,1,Water,Defense,11.0,9885,670,812,106,15,50,15,0
2203,https://swarfarm.com/api/v2/monsters/2203/,28312,28300,Vendhan,1,Fire,Attack,11.0,10050,812,659,106,15,50,15,0
2204,https://swarfarm.com/api/v2/monsters/2204/,28313,28300,Chakra,1,Wind,Attack,11.0,10215,867,593,106,15,50,15,0
2205,https://swarfarm.com/api/v2/monsters/2205/,28314,28300,Dyeus,1,Light,Attack,11.0,9885,900,582,106,15,50,15,0
2206,https://swarfarm.com/api/v2/monsters/2206/,28315,28300,Devaraja,1,Dark,HP,10.0,12180,714,615,106,15,50,15,0
2207,https://swarfarm.com/api/v2/monsters/2207/,28411,28400,Parjanya,0,Water,Defense,11.0,9885,670,812,106,15,50,15,0
2208,https://swarfarm.com/api/v2/monsters/2208/,28412,28400,Vendhan,0,Fire,Attack,11.0,10050,812,659,106,15,50,15,0
2209,https://swarfarm.com/api/v2/monsters/2209/,28413,28400,Chakra,0,Wind,Attack,11.0,10215,867,593,106,15,50,15,0
2210,https://swarfarm.com/api/v2/monsters/2210/,28414,28400,Dyeus,0,Light,Attack,11.0,9885,900,582,106,15,50,15,0
2211,https://swarfarm.com/api/v2/monsters/2211/,28415,28400,Devaraja,0,Dark,HP,10.0,12180,714,615,106,15,50,15,0
2212,https://swarfarm.com/api/v2/monsters/2212/,28501,28500,Asura,0,Water,Attack,10.0,9555,670,505,100,15,50,15,0
2213,https://swarfarm.com/api/v2/monsters/2213/,28502,28500,Asura,0,Fire,Attack,13.0,8235,747,516,100,15,50,15,0
2214,https://swarfarm.com/api/v2/monsters/2214/,28503,28500,Asura,0,Wind,Attack,11.0,8895,758,461,100,15,50,15,0
2215,https://swarfarm.com/api/v2/monsters/2215/,28504,28500,Asura,0,Light,Attack,12.0,9060,736,472,100,15,50,15,0
2216,https://swarfarm.com/api/v2/monsters/2216/,28505,28500,Asura,0,Dark,HP,11.0,9720,615,549,100,15,50,15,0
2217,https://swarfarm.com/api/v2/monsters/2217/,28511,28500,Mayasura,1,Water,Attack,10.0,10215,747,549,101,15,50,40,0
2218,https://swarfarm.com/api/v2/monsters/2218/,28512,28500,Varuna,1,Fire,Attack,13.0,8895,823,560,101,30,50,15,0
2219,https://swarfarm.com/api/v2/monsters/2219/,28513,28500,Usha,1,Wind,Attack,11.0,9555,834,505,101,15,50,15,25
2220,https://swarfarm.com/api/v2/monsters/2220/,28514,28500,Danu,1,Light,Attack,12.0,9720,812,516,101,30,50,15,0
2221,https://swarfarm.com/api/v2/monsters/2221/,28515,28500,Vritra,1,Dark,HP,11.0,10875,659,593,101,15,50,40,0
2222,https://swarfarm.com/api/v2/monsters/2222/,60206,60200,Abyssal Ancient Giant,0,Water,none,0.0,4935,439,549,75,15,50,30,0
2223,https://swarfarm.com/api/v2/monsters/2223/,60306,60300,Abyssal Legendary Dragon,0,Fire,none,0.0,6585,439,439,100,15,50,30,0
2224,https://swarfarm.com/api/v2/monsters/2224/,62703,62700,Ancient Spirit,0,Wind,none,0.0,4935,439,549,75,15,50,30,0
2225,https://swarfarm.com/api/v2/monsters/2225/,62713,62700,Ancient Spirit,0,Wind,none,0.0,4935,439,549,75,15,50,30,0
2226,https://swarfarm.com/api/v2/monsters/2226/,62723,62700,Ancient Spirit,0,Wind,none,0.0,4935,439,549,75,15,50,30,0
2227,https://swarfarm.com/api/v2/monsters/2227/,62733,62700,Ancient Spirit,0,Wind,none,0.0,4935,439,549,75,15,50,30,0
2228,https://swarfarm.com/api/v2/monsters/2228/,62743,62700,Ancient Spirit,0,Wind,none,0.0,4935,439,549,75,15,50,30,0
2229,https://swarfarm.com/api/v2/monsters/2229/,62753,62700,Ancient Spirit,0,Wind,none,0.0,4935,439,549,75,15,50,30,0
2230,https://swarfarm.com/api/v2/monsters/2230/,62763,62700,Ancient Spirit,0,Wind,none,0.0,4935,439,549,75,15,50,30,0
2231,https://swarfarm.com/api/v2/monsters/2231/,62773,62700,Ancient Spirit,0,Wind,none,0.0,4935,439,549,75,15,50,30,0
2232,https://swarfarm.com/api/v2/monsters/2232/,101816,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
2233,https://swarfarm.com/api/v2/monsters/2233/,101916,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
2234,https://swarfarm.com/api/v2/monsters/2234/,101826,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
2235,https://swarfarm.com/api/v2/monsters/2235/,101926,100000,Tower,0,Pure,none,0.0,6585,439,439,45,15,50,15,0
2236,https://swarfarm.com/api/v2/monsters/2236/,102066,100000,Tower,0,Pure,none,0.0,6585,439,439,120,15,50,15,0
2237,https://swarfarm.com/api/v2/monsters/2237/,102166,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
2238,https://swarfarm.com/api/v2/monsters/2238/,210216,210200,Small Crystal,0,Pure,none,0.0,6585,659,220,135,50,50,25,0
2239,https://swarfarm.com/api/v2/monsters/2239/,210616,210600,Medium Crystal,0,Pure,none,0.0,1650,329,878,45,0,50,25,0
2240,https://swarfarm.com/api/v2/monsters/2240/,210716,210700,Medium Crystal,0,Pure,none,0.0,6585,659,220,105,50,50,25,0
2241,https://swarfarm.com/api/v2/monsters/2241/,211206,211200,Small Crystal,0,Pure,none,0.0,6585,439,439,110,0,50,25,0
2242,https://swarfarm.com/api/v2/monsters/2242/,211306,211300,Small Crystal,0,Pure,none,0.0,6585,439,439,110,0,50,25,0
2243,https://swarfarm.com/api/v2/monsters/2243/,62106,62100,Abyssal Ancient Lich King,0,Dark,none,0.0,6585,439,439,100,15,50,30,0
2244,https://swarfarm.com/api/v2/monsters/2244/,211016,211000,가드_보라(중)_심연층,0,Pure,none,0.0,9885,439,220,67,0,50,25,0
2245,https://swarfarm.com/api/v2/monsters/2245/,16531,16500,Nickel,2,Water,Defense,4.0,9885,582,790,98,30,50,15,0
2246,https://swarfarm.com/api/v2/monsters/2246/,16532,16500,Iron,2,Fire,Defense,4.0,10050,549,812,98,15,50,15,25
2247,https://swarfarm.com/api/v2/monsters/2247/,16533,16500,Copper,2,Wind,Defense,5.0,10215,571,780,98,15,50,40,0
2248,https://swarfarm.com/api/v2/monsters/2248/,16534,16500,Silver,2,Light,Defense,5.0,10545,527,801,98,15,50,15,25
2249,https://swarfarm.com/api/v2/monsters/2249/,16535,16500,Zinc,2,Dark,Defense,6.0,10710,527,790,98,30,50,15,0
2250,https://swarfarm.com/api/v2/monsters/2250/,20831,20800,Tractor,2,Water,Defense,4.0,9885,615,758,98,15,50,15,25
2251,https://swarfarm.com/api/v2/monsters/2251/,20832,20800,Bulldozer,2,Fire,HP,5.0,11205,593,692,98,30,50,15,0
2252,https://swarfarm.com/api/v2/monsters/2252/,20833,20800,Crane,2,Wind,Defense,5.0,10380,560,780,98,15,50,15,25
2253,https://swarfarm.com/api/v2/monsters/2253/,20834,20800,Driller,2,Light,HP,5.0,11370,549,725,98,15,50,40,0
2254,https://swarfarm.com/api/v2/monsters/2254/,20835,20800,Crawler,2,Dark,Defense,4.0,10215,549,801,98,30,50,15,0
2255,https://swarfarm.com/api/v2/monsters/2255/,28601,28600,Devil Maiden,0,Water,Support,10.0,10710,703,560,100,15,50,15,0
2256,https://swarfarm.com/api/v2/monsters/2256/,28602,28600,Devil Maiden,0,Fire,Attack,13.0,9390,758,593,100,15,50,15,0
2257,https://swarfarm.com/api/v2/monsters/2257/,28603,28600,Devil Maiden,0,Wind,Support,12.0,10050,747,560,100,15,50,15,0
2258,https://swarfarm.com/api/v2/monsters/2258/,28604,28600,Devil Maiden,0,Light,Defense,10.0,9720,659,670,100,15,50,15,0
2259,https://swarfarm.com/api/v2/monsters/2259/,28605,28600,Devil Maiden,0,Dark,Attack,10.0,10215,780,516,100,15,50,15,0
2260,https://swarfarm.com/api/v2/monsters/2260/,28611,28600,Irène,1,Water,Support,10.0,11850,736,615,101,15,50,40,0
2261,https://swarfarm.com/api/v2/monsters/2261/,28612,28600,Bloodya,1,Fire,Attack,13.0,10050,845,626,101,30,50,15,0
2262,https://swarfarm.com/api/v2/monsters/2262/,28613,28600,Layla,1,Wind,Support,12.0,10875,801,615,101,15,50,15,25
2263,https://swarfarm.com/api/v2/monsters/2263/,28614,28600,Jessica,1,Light,Defense,10.0,10050,725,747,101,15,50,15,25
2264,https://swarfarm.com/api/v2/monsters/2264/,28615,28600,Liliana,1,Dark,Attack,10.0,10710,878,549,101,30,50,15,0
2265,https://swarfarm.com/api/v2/monsters/2265/,28705,28700,Lord of Hell,0,Dark,Attack,0.0,10215,780,516,100,15,50,15,0
2266,https://swarfarm.com/api/v2/monsters/2266/,28715,28700,Lord of Hell,0,Dark,Attack,0.0,10710,878,549,101,30,50,15,0
2267,https://swarfarm.com/api/v2/monsters/2267/,28801,28800,Demon Bag,0,Water,none,,11850,736,615,101,15,50,15,0
2268,https://swarfarm.com/api/v2/monsters/2268/,48101,48100,리빙 아머 2차 각성 보스(물),0,Water,none,4.0,8070,801,472,91,15,50,15,0
2269,https://swarfarm.com/api/v2/monsters/2269/,48102,48100,리빙 아머 2차 각성 보스(불),0,Fire,none,4.0,8565,823,417,91,15,50,15,0
2270,https://swarfarm.com/api/v2/monsters/2270/,48103,48100,리빙 아머 2차 각성 보스(바람),0,Wind,none,5.0,8895,758,461,91,15,50,15,0
2271,https://swarfarm.com/api/v2/monsters/2271/,48104,48100,리빙 아머 2차 각성 보스(빛),0,Light,none,5.0,7905,911,373,91,15,50,15,0
2272,https://swarfarm.com/api/v2/monsters/2272/,48105,48100,리빙 아머 2차 각성 보스(어둠),0,Dark,none,6.0,10215,823,307,91,15,50,15,0
2273,https://swarfarm.com/api/v2/monsters/2273/,48201,48200,프랑켄 2차 각성 보스(물),0,Water,none,4.0,8070,801,472,91,15,50,15,0
2274,https://swarfarm.com/api/v2/monsters/2274/,48202,48200,프랑켄 2차 각성 보스(불),0,Fire,none,5.0,8565,823,417,91,15,50,15,0
2275,https://swarfarm.com/api/v2/monsters/2275/,48203,48200,프랑켄 2차 각성 보스(바람),0,Wind,none,5.0,8895,758,461,91,15,50,15,0
2276,https://swarfarm.com/api/v2/monsters/2276/,48204,48200,프랑켄 2차 각성 보스(빛),0,Light,none,5.0,7905,911,373,91,15,50,15,0
2277,https://swarfarm.com/api/v2/monsters/2277/,48205,48200,프랑켄 2차 각성 보스(어둠),0,Dark,none,4.0,10215,823,307,91,15,50,15,0
2278,https://swarfarm.com/api/v2/monsters/2278/,74006,74000,Dimension Predator,0,Pure,none,0.0,6585,439,439,100,15,50,30,0
2279,https://swarfarm.com/api/v2/monsters/2279/,74106,74000,Enraged Dimension Predator,0,Pure,none,0.0,6585,439,439,100,15,50,30,0
2280,https://swarfarm.com/api/v2/monsters/2280/,121301,100000,2차각성 리빙 아머 수정_왼쪽(물),0,Water,none,0.0,6585,439,439,110,15,50,15,0
2281,https://swarfarm.com/api/v2/monsters/2281/,121302,100000,2차각성 리빙 아머 수정_왼쪽(불),0,Fire,none,0.0,6585,439,439,110,15,50,15,0
2282,https://swarfarm.com/api/v2/monsters/2282/,121303,100000,2차각성 리빙 아머 수정_왼쪽(바람),0,Wind,none,0.0,6585,439,439,110,15,50,15,0
2283,https://swarfarm.com/api/v2/monsters/2283/,121304,100000,2차각성 리빙 아머 수정_왼쪽(빛),0,Light,none,0.0,6585,439,439,110,15,50,15,0
2284,https://swarfarm.com/api/v2/monsters/2284/,121305,100000,2차각성 리빙 아머 수정_왼쪽(어둠),0,Dark,none,0.0,6585,439,439,110,15,50,15,0
2285,https://swarfarm.com/api/v2/monsters/2285/,121311,100000,2차각성 리빙 아머 수정_오른쪽(물),0,Water,none,0.0,6585,439,439,110,15,50,15,0
2286,https://swarfarm.com/api/v2/monsters/2286/,121312,100000,2차각성 리빙 아머 수정_오른쪽(불),0,Fire,none,0.0,6585,439,439,110,15,50,15,0
2287,https://swarfarm.com/api/v2/monsters/2287/,121313,100000,2차각성 리빙 아머 수정_오른쪽(바람),0,Wind,none,0.0,6585,439,439,110,15,50,15,0
2288,https://swarfarm.com/api/v2/monsters/2288/,121314,100000,2차각성 리빙 아머 수정_오른쪽(빛),0,Light,none,0.0,6585,439,439,110,15,50,15,0
2289,https://swarfarm.com/api/v2/monsters/2289/,121315,100000,2차각성 리빙 아머 수정_오른쪽(어둠),0,Dark,none,0.0,6585,439,439,110,15,50,15,0
2290,https://swarfarm.com/api/v2/monsters/2290/,121401,100000,2차각성 프랑켄 수정_왼쪽(물),0,Water,none,0.0,6585,439,439,110,15,50,15,0
2291,https://swarfarm.com/api/v2/monsters/2291/,121402,100000,2차각성 프랑켄 수정_왼쪽(불),0,Fire,none,0.0,6585,439,439,110,15,50,15,0
2292,https://swarfarm.com/api/v2/monsters/2292/,121403,100000,2차각성 프랑켄 수정_왼쪽(바람),0,Wind,none,0.0,6585,439,439,110,15,50,15,0
2293,https://swarfarm.com/api/v2/monsters/2293/,121404,100000,2차각성 프랑켄 수정_왼쪽(빛),0,Light,none,0.0,6585,439,439,110,15,50,15,0
2294,https://swarfarm.com/api/v2/monsters/2294/,121405,100000,2차각성 프랑켄 수정_왼쪽(어둠),0,Dark,none,0.0,6585,439,439,110,15,50,15,0
2295,https://swarfarm.com/api/v2/monsters/2295/,121411,100000,2차각성 프랑켄 수정_오른쪽(물),0,Water,none,0.0,6585,439,439,110,15,50,15,0
2296,https://swarfarm.com/api/v2/monsters/2296/,121412,100000,2차각성 프랑켄 수정_오른쪽(불),0,Fire,none,0.0,6585,439,439,110,15,50,15,0
2297,https://swarfarm.com/api/v2/monsters/2297/,121413,100000,2차각성 프랑켄 수정_오른쪽(바람),0,Wind,none,0.0,6585,439,439,110,15,50,15,0
2298,https://swarfarm.com/api/v2/monsters/2298/,121414,100000,2차각성 프랑켄 수정_오른쪽(빛),0,Light,none,0.0,6585,439,439,110,15,50,15,0
2299,https://swarfarm.com/api/v2/monsters/2299/,121415,100000,2차각성 프랑켄 수정_오른쪽(어둠),0,Dark,none,0.0,6585,439,439,110,15,50,15,0
2300,https://swarfarm.com/api/v2/monsters/2300/,211406,211400,가드_정령(소)_심연층,0,Pure,none,0.0,6585,439,439,110,0,50,25,0
2301,https://swarfarm.com/api/v2/monsters/2301/,211506,211500,가드_정령(중)_심연층,0,Pure,none,0.0,6585,439,439,110,0,50,25,0
2302,https://swarfarm.com/api/v2/monsters/2302/,320301,320300,Dimensional Minion (Water),0,Water,none,0.0,6585,439,439,100,15,50,15,0
2303,https://swarfarm.com/api/v2/monsters/2303/,320302,320300,Dimensional Minion (Fire),0,Fire,none,0.0,6585,439,439,100,15,50,15,0
2304,https://swarfarm.com/api/v2/monsters/2304/,320306,320300,Hollow,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
2305,https://swarfarm.com/api/v2/monsters/2305/,320403,320400,Dimensional Minion (Wind),0,Wind,none,0.0,6585,439,439,100,15,50,15,0
2306,https://swarfarm.com/api/v2/monsters/2306/,320406,320400,Void,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
2307,https://swarfarm.com/api/v2/monsters/2307/,401006,100000,차원홀 레이드 1페이즈 왼쪽 수정,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
2308,https://swarfarm.com/api/v2/monsters/2308/,401106,100000,차원홀 레이드 1페이즈 오른쪽 수정,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
2309,https://swarfarm.com/api/v2/monsters/2309/,401206,100000,차원홀 레이드 3페이즈 왼쪽 수정,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
2310,https://swarfarm.com/api/v2/monsters/2310/,401306,100000,차원홀 레이드 3페이즈 오른쪽 수정,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
2311,https://swarfarm.com/api/v2/monsters/2311/,62803,62800,Abyssal Ancient Spirit,0,Wind,none,0.0,4935,439,549,75,15,50,30,0
2312,https://swarfarm.com/api/v2/monsters/2312/,102266,100000,타워(정령) - 1_심연층,0,Pure,none,0.0,6585,439,439,120,15,50,15,0
2313,https://swarfarm.com/api/v2/monsters/2313/,102366,100000,타워(정령) - 2_심연층,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
2314,https://swarfarm.com/api/v2/monsters/2314/,25121,25100,Imperfect Onimusha,0,Water,Attack,10.0,4440,329,274,99,15,50,15,0
2315,https://swarfarm.com/api/v2/monsters/2315/,28901,28900,Dokkaebi Lord,0,Water,HP,12.0,10875,692,560,95,15,50,15,0
2316,https://swarfarm.com/api/v2/monsters/2316/,28902,28900,Dokkaebi Lord,0,Fire,HP,11.0,11535,593,615,95,15,50,15,0
2317,https://swarfarm.com/api/v2/monsters/2317/,28903,28900,Dokkaebi Lord,0,Wind,HP,11.0,11535,670,538,95,15,50,15,0
2318,https://swarfarm.com/api/v2/monsters/2318/,28904,28900,Dokkaebi Lord,0,Light,HP,11.0,11205,582,648,95,15,50,15,0
2319,https://swarfarm.com/api/v2/monsters/2319/,28905,28900,Dokkaebi Lord,0,Dark,HP,12.0,10710,571,692,95,15,50,15,0
2320,https://swarfarm.com/api/v2/monsters/2320/,28911,28900,Jeongnam,1,Water,HP,12.0,12180,736,593,111,15,50,15,0
2321,https://swarfarm.com/api/v2/monsters/2321/,28912,28900,Moogwang,1,Fire,HP,11.0,12675,637,659,96,15,50,15,25
2322,https://swarfarm.com/api/v2/monsters/2322/,28913,28900,Byungchul,1,Wind,HP,11.0,12840,714,571,96,15,50,40,0
2323,https://swarfarm.com/api/v2/monsters/2323/,28914,28900,Euldong,1,Light,HP,11.0,12510,626,681,96,15,50,40,0
2324,https://swarfarm.com/api/v2/monsters/2324/,28915,28900,Gapsoo,1,Dark,HP,12.0,12015,615,725,96,15,50,15,25
2325,https://swarfarm.com/api/v2/monsters/2325/,29001,29000,Dokkaebi Princess and Sapsaree,0,Water,Support,10.0,9885,538,615,102,15,50,15,0
2326,https://swarfarm.com/api/v2/monsters/2326/,29002,29000,Dokkaebi Princess and Sapsaree,0,Fire,Support,12.0,9060,648,560,102,15,50,15,0
2327,https://swarfarm.com/api/v2/monsters/2327/,29003,29000,Dokkaebi Princess and Sapsaree,0,Wind,Support,10.0,9555,527,648,102,15,50,15,0
